id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
402,47,72,1972,6,Male,77931 Lincoln Avenue,33.83,-83.89,"$21,556","$43,954","$60,913",744,3
1628,56,59,1964,2,Male,438 Seventh Avenue,39.77,-86.14,"$31,114","$63,439","$199,706",786,2
553,73,65,1947,1,Male,471 Ocean Boulevard,37.78,-90.42,"$17,707","$34,067","$17,902",628,1
1551,47,70,1972,12,Male,148 Hillside Boulevard,40.15,-89.36,"$17,510","$35,699","$63,264",687,5
1672,28,70,1991,9,Male,919 Washington Drive,41.45,-81.92,"$36,610","$74,644","$204,251",792,3
426,26,65,1993,4,Female,8709 Fifth Street,42.9,-85.82,"$20,773","$42,348","$6,204",754,4
1135,89,69,1931,1,Female,796 West Lane,33.84,-118.35,"$31,496","$68,010",$0,704,7
1420,87,70,1932,8,Female,673 11th Drive,44.94,-93.1,"$38,514","$60,652",$0,688,4
1589,39,70,1981,1,Female,6301 Hillside Avenue,34.02,-118.15,"$13,485","$27,494","$44,258",702,3
1002,31,67,1988,4,Male,8446 Catherine Drive,35.43,-118.83,"$19,023","$38,788","$77,448",716,1
1411,57,66,1962,6,Female,3196 Elm Boulevard,41.92,-88.3,"$33,847","$69,007","$52,218",720,4
1654,43,66,1976,4,Male,385 Pine Drive,41.47,-71.3,"$24,194","$49,328","$6,197",693,5
1330,65,61,1954,12,Female,35187 West Lane,34.4,-119.72,"$33,097","$35,404","$30,887",575,3
790,34,65,1985,3,Female,480 Ocean View Boulevard,32.9,-116.89,"$22,740","$46,361","$69,620",743,2
552,54,66,1965,4,Male,1416 Bayview Avenue,29.67,-82.33,"$25,767","$52,538","$132,409",602,1
139,73,65,1947,1,Female,835 Main Street,40.64,-73.94,"$19,652","$31,317","$4,591",687,4
1280,28,66,1991,10,Male,7933 Plum Lane,34.06,-117.79,"$16,025","$32,676","$88,515",641,1
883,33,60,1987,2,Male,6174 East Street,45.53,-122.6,"$26,647","$54,333","$103,224",584,1
359,66,61,1953,7,Male,338 Littlewood Street,33.94,-83.99,"$24,252","$57,383","$20,725",799,4
1921,44,65,1975,3,Male,704 Third Avenue,34.12,-83.22,"$15,726","$32,064","$9,833",709,3
651,53,66,1966,5,Female,810 Summit Lane,38.56,-76.07,"$16,852","$34,361","$41,375",643,1
557,59,54,1960,9,Male,350 Jefferson Boulevard,33.97,-118.35,"$18,476","$28,245","$13,411",669,1
1071,26,69,1993,3,Male,4693 Essex Street,44.07,-103.23,"$18,816","$38,363","$63,974",838,3
1175,93,69,1926,9,Male,748 Martin Luther King Street,40.84,-73.87,"$12,475","$10,782",$346,770,7
1936,86,68,1933,7,Female,406 El Camino Boulevard,44.4,-73,"$26,951","$35,685","$1,135",714,5
182,49,70,1971,2,Female,916 Birch Drive,26.14,-81.79,"$25,006","$50,984","$65,126",616,2
468,48,65,1971,9,Female,76 Lexington Boulevard,41.65,-91.53,"$23,238","$47,374","$35,312",714,2
1651,33,66,1986,3,Male,632 Pine Drive,35.15,-89.75,"$27,474","$56,018","$100,163",739,2
1714,23,65,1996,6,Female,427 Martin Luther King Street,30.06,-95.38,"$35,807","$73,011","$240,352",794,2
1839,59,60,1960,6,Female,1892 Catherine Street,37.13,-85.96,"$13,456","$27,439","$84,665",631,1
1585,35,69,1984,11,Female,4346 El Camino Boulevard,30.33,-81.65,"$20,710","$42,229",$0,688,3
1245,54,58,1965,9,Female,780 Ocean Avenue,37.43,-76.54,"$21,040","$42,900","$111,007",802,6
732,60,68,1959,8,Male,513 Tenth Avenue,37.68,-97.34,"$19,224","$39,191","$43,396",756,6
342,18,68,2001,6,Male,3033 Maple Lane,38.94,-77.19,"$62,840","$128,123","$135,808",699,1
476,68,71,1951,9,Male,26 El Camino Street,40.93,-76.25,"$20,340","$41,473","$98,151",724,3
164,76,67,1943,8,Male,772 Lexington Street,40.84,-84.33,"$18,287","$37,829","$20,185",658,4
539,21,68,1998,8,Female,3701 Birch Street,42.7,-84.55,"$16,954","$34,568","$81,953",765,1
40,71,74,1948,6,Male,2786 Forest Lane,39.92,-83.79,"$14,342","$29,243","$30,686",726,4
1,43,74,1976,4,Female,113 Burns Lane,30.44,-87.18,"$22,247","$45,360","$14,587",704,3
272,30,67,1989,8,Female,387 Plum Avenue,39.79,-75.14,"$26,193","$53,407","$125,586",767,3
521,21,70,1998,9,Female,1241 11th Boulevard,34.06,-118.08,"$16,101","$32,829","$44,141",652,1
988,68,68,1951,4,Male,344 Washington Drive,29.91,-90.05,"$20,042","$39,832","$5,377",785,4
660,31,68,1988,9,Female,256 Jefferson Street,37.55,-77.46,"$21,602","$44,041","$109,159",680,2
1381,79,68,1940,10,Male,1699 West Lane,41.69,-81.33,"$24,878","$29,517","$2,470",690,4
184,50,69,1969,4,Female,8886 Little Creek Street,42.83,-89.07,"$21,348","$43,529","$126,175",797,6
1183,53,66,1966,5,Male,852 Tenth Boulevard,38.31,-85.76,"$16,097","$32,820","$23,004",740,4
905,69,73,1950,11,Male,385 Maple Street,37.55,-122.26,"$47,524","$96,901","$182,809",701,5
419,60,66,1959,11,Male,933 Valley Lane,38.14,-120.45,"$16,448","$33,540","$74,530",734,5
239,26,68,1993,3,Male,2519 Park Boulevard,44.88,-94.37,"$20,699","$42,201","$138,469",682,5
1241,40,69,1979,3,Female,159 Plum Avenue,40.43,-84.38,"$24,227","$49,396","$39,549",814,3
383,48,66,1971,9,Male,6606 Oak Drive,30.81,-92.65,"$16,816","$34,287","$77,180",760,3
1816,39,69,1980,4,Female,251 Main Lane,40.47,-86.13,"$16,794","$34,241","$79,551",784,2
1501,40,67,1980,2,Male,8475 Essex Lane,39.98,-82.98,"$17,778","$36,247","$34,079",712,3
497,63,65,1956,11,Male,8414 Tenth Drive,43.54,-96.73,"$25,692","$52,380","$8,764",850,6
893,18,68,2002,2,Male,4485 Plum Lane,43.05,-74.34,"$17,027","$34,716","$18,962",850,3
44,85,67,1934,12,Male,8651 Seventh Street,43.48,-124.16,"$16,738","$38,194","$1,674",680,3
661,64,67,1956,1,Male,894 Ocean Avenue,40.68,-75.22,"$21,005","$42,831","$59,948",566,3
939,80,59,1939,10,Female,4259 East Lane,40.04,-76.3,"$19,945","$34,819","$2,971",696,2
947,63,71,1956,9,Male,4117 Fifth Avenue,40.64,-73.94,"$16,985","$34,637","$12,623",710,4
1749,50,61,1969,7,Female,415 Elm Street,42.39,-83.05,"$8,658","$17,657","$21,899",614,2
385,79,65,1941,2,Male,9983 Park Drive,32.23,-80.86,"$21,679","$30,434","$23,883",740,7
67,23,65,1996,4,Female,1 Sixth Boulevard,47.22,-122.54,"$23,366","$47,639",$0,732,2
1298,32,70,1987,12,Female,3535 West Drive,34.01,-118.2,"$12,557","$25,603","$26,348",729,2
913,56,70,1963,5,Male,4943 Martin Luther King Lane,28.3,-81.41,"$13,964","$28,476",$0,693,3
1634,66,68,1953,3,Male,703 West Drive,26.18,-98.11,"$10,091","$20,577","$60,152",825,4
804,64,67,1955,7,Male,37 River Boulevard,36.97,-86.44,"$14,839","$30,252","$24,172",812,5
1703,47,65,1972,8,Female,1532 Birch Drive,39.08,-108.55,"$24,115","$49,169","$65,994",747,2
1741,92,67,1927,10,Male,31 Hillside Lane,32.21,-110.88,"$17,460","$24,960",$889,707,9
766,44,63,1975,8,Female,66 Plum Avenue,28.23,-82.17,"$15,187","$30,967","$61,201",685,3
472,50,64,1969,4,Male,4480 Hillside Avenue,42.34,-88.11,"$22,578","$46,039","$79,738",672,4
366,50,68,1969,12,Female,773 12th Street,44.01,-88.55,"$19,573","$39,911","$93,823",625,7
1205,22,69,1997,8,Male,152 Sixth Avenue,32.32,-95.3,"$27,948","$56,984","$128,684",680,5
1705,50,68,1970,2,Male,952 Valley Avenue,35.95,-85.03,"$13,708","$27,952","$2,070",850,3
626,22,65,1997,6,Female,394 Essex Boulevard,26.11,-80.39,"$42,160","$85,954","$108,684",746,2
1638,79,64,1940,8,Female,6337 Spruce Street,44.67,-93.24,"$34,186","$57,824","$31,354",668,5
1953,29,68,1991,1,Female,21 Lafayette Drive,43.59,-88.28,"$21,579","$43,996","$16,260",842,3
1771,41,66,1978,12,Male,7662 Mountain View Boulevard,38.76,-121.28,"$25,476","$51,943","$61,722",794,3
931,34,73,1985,12,Male,2707 Main Boulevard,35.1,-90,"$33,974","$69,270","$97,114",540,1
1190,49,65,1970,8,Female,4480 Essex Drive,33,-80.17,"$21,769","$44,383","$42,369",707,7
371,82,63,1937,3,Male,19176 Grant Drive,37.55,-77.46,"$43,827","$92,368","$2,689",719,4
1404,52,71,1967,11,Female,68 Sixth Avenue,32.3,-95.47,"$17,886","$36,472","$80,469",526,2
1970,18,66,2001,6,Male,876 Main Avenue,42.32,-72.67,"$25,442","$51,873","$70,144",731,2
1364,47,72,1972,11,Male,37845 Main Street,32.93,-97.22,$0,$3,$5,750,2
327,44,67,1975,7,Male,7485 Seventh Street,44.41,-71.97,"$18,069","$36,843","$52,248",772,5
1337,26,66,1993,9,Male,9249 Third Lane,27.27,-80.35,"$18,946","$38,634","$42,099",800,2
594,29,70,1990,12,Male,7109 Rose Street,35.88,-80.07,"$16,642","$33,933","$5,329",698,6
1704,27,62,1992,7,Male,288 North Lane,39.95,-86.02,"$31,270","$63,760","$151,177",716,1
1500,53,66,1967,1,Male,270 Plum Street,38.44,-121.3,"$25,949","$52,904","$144,534",680,4
923,18,70,2002,1,Female,38 Fifth Street,42.68,-82.73,"$23,297","$47,501","$81,625",735,2
1788,59,66,1960,9,Female,420 Littlewood Drive,29.71,-90.59,"$20,521","$41,845","$90,940",673,4
129,56,63,1963,6,Female,6295 Summit Drive,34.1,-118.05,"$22,008","$44,875","$125,909",510,1
1756,30,66,1989,10,Male,32 Fourth Drive,35.98,-78.91,"$28,430","$57,969","$92,382",691,2
197,32,60,1987,5,Male,1867 Bayview Street,37.86,-84.65,"$15,757","$32,128","$58,373",724,5
219,47,66,1973,2,Male,4541 Hill Boulevard,44.01,-84.8,"$11,036","$22,505","$27,928",798,3
1820,60,65,1959,7,Female,822 Lake Drive,25.77,-80.2,"$18,828","$38,394","$69,393",693,5
405,30,67,1989,3,Male,640 Spruce Boulevard,33.42,-112.2,"$17,165","$34,998","$60,749",627,1
726,58,67,1961,8,Male,845 Littlewood Boulevard,33.79,-118.29,"$22,032","$44,924","$27,297",717,3
20,86,67,1933,12,Female,3631 Plum Boulevard,32.42,-97.1,"$19,477","$23,371",$0,757,8
216,60,66,1959,5,Female,378 Fourth Boulevard,39.92,-85.36,"$16,273","$33,178","$85,620",687,3
293,32,63,1987,8,Female,58221 Main Drive,35.22,-97.34,"$20,640","$42,084","$57,760",661,5
1868,24,69,1995,8,Male,39289 Essex Street,33.9,-117.61,"$28,049","$57,187","$9,756",714,2
1996,46,66,1973,6,Female,7853 Grant Street,29.43,-95.24,"$21,956","$44,768","$59,862",728,3
1171,90,67,1929,12,Male,73 Summit Street,21.4,-157.73,"$26,370","$39,214",$0,781,5
1154,73,71,1947,1,Male,80773 Essex Avenue,43.01,-88.23,"$27,546","$38,809","$19,912",788,4
819,55,77,1964,10,Female,4909 Maple Avenue,40.43,-79.97,"$18,392","$37,495","$28,449",687,3
1554,49,63,1970,4,Male,227 Little Creek Street,41.68,-72.94,"$25,405","$51,802","$91,118",696,1
1079,65,60,1954,11,Female,422 Madison Lane,40.66,-73.63,"$48,994","$103,294","$39,076",831,3
681,19,60,2001,1,Female,95 Main Avenue,40,-76.84,"$21,400","$43,634","$52,593",654,1
240,50,68,1970,2,Male,280 Lake Avenue,36.21,-83.29,"$17,104","$34,868","$51,984",745,3
751,61,64,1958,8,Female,860 Martin Luther King Boulevard,33.45,-96.74,"$24,364","$49,677","$108,399",593,4
773,67,65,1952,9,Male,486 West Boulevard,34.49,-85.84,"$15,562","$11,029","$3,225",786,3
1294,39,63,1980,7,Female,2244 Mill Boulevard,40.69,-74.26,"$28,993","$59,114","$132,715",730,2
1567,43,68,1976,8,Female,7874 Wessex Street,42.1,-76.26,"$19,901","$40,576","$54,011",747,2
132,77,72,1942,5,Female,8407 Littlewood Street,27.48,-82.57,"$13,972","$31,555","$12,777",696,4
512,48,62,1971,8,Male,3248 Summit Lane,33.73,-112.14,"$35,727","$72,844","$207,423",718,1
501,24,65,1995,8,Male,952 Plum Avenue,30.68,-88.04,"$17,267","$35,212","$56,286",765,2
178,47,66,1972,7,Female,27 Third Avenue,39.01,-94.28,"$24,057","$49,045",$0,727,3
1077,57,54,1962,12,Female,886 Plum Boulevard,39.12,-123.28,"$17,899","$12,044","$10,323",576,3
914,38,71,1982,1,Male,10 Norfolk Boulevard,37.68,-97.34,"$22,638","$46,160","$87,459",763,4
1840,46,71,1974,2,Female,576 Martin Luther King Street,45.49,-122.8,"$21,702","$44,249","$103,229",706,5
550,76,70,1944,2,Male,4937 Maple Lane,47.54,-122.58,"$21,219","$30,248","$35,766",763,4
1869,28,71,1991,9,Male,96707 East Boulevard,34.78,-86.95,"$16,912","$34,487","$52,077",702,1
977,83,67,1936,12,Female,237 Hill Boulevard,32.59,-96.68,"$13,917","$22,873",$0,710,5
933,50,69,1969,5,Male,7037 Wessex Avenue,36.36,-96.03,"$21,234","$43,290","$90,238",690,4
938,28,73,1991,7,Female,875 Plum Street,38.97,-94.95,"$24,982","$50,934","$54,406",720,3
622,23,65,1996,12,Male,986 East Avenue,38.85,-77.29,"$42,884","$87,437",$0,738,2
796,25,70,1994,5,Female,8199 Norfolk Avenue,39.42,-76.29,"$21,177","$43,178","$74,257",746,3
621,51,63,1968,3,Male,2227 Federal Lane,29.19,-81.05,"$13,425","$27,372","$54,474",612,1
1038,33,65,1986,8,Female,19 Valley Stream Drive,39.6,-82.93,"$18,025","$36,755","$96,292",810,2
1687,70,64,1949,12,Female,469 Grant Lane,35.11,-106.62,"$24,485","$40,189","$24,169",621,1
1890,29,65,1991,1,Male,338 Spruce Lane,41.18,-77.31,"$15,708","$32,024","$69,171",754,1
544,34,65,1985,5,Female,100 Rose Lane,40.86,-73.63,"$29,426","$59,999","$128,311",676,1
810,77,65,1942,5,Female,239 West Drive,37.68,-85.22,"$16,521","$22,540","$16,946",705,6
58,38,66,1981,4,Female,6561 George Avenue,38.81,-90.96,"$25,756","$52,512","$95,640",706,2
1986,44,69,1975,12,Female,5887 Seventh Lane,37.68,-122.43,"$23,752","$48,430","$62,384",716,2
1084,36,66,1984,1,Male,152 West Drive,47.26,-122.45,"$31,518","$64,262","$75,415",775,4
1349,48,64,1971,8,Female,716 Lake Avenue,29.76,-95.38,"$13,862","$28,267","$35,727",799,3
1825,70,65,1949,9,Female,817 Ocean Avenue,39.69,-104.81,"$24,849","$45,754","$9,066",718,4
98,80,67,1939,4,Female,7872 Oak Drive,40.14,-87.61,"$15,755","$16,646","$1,639",590,2
615,35,65,1984,3,Female,3963 Essex Drive,29.43,-95.24,"$21,956","$44,766","$68,989",713,2
1488,34,66,1985,11,Female,6427 12th Boulevard,41.65,-81.43,"$20,155","$41,091","$86,837",695,6
211,43,71,1976,5,Male,441 River Street,34.61,-114.3,"$14,214","$28,983","$36,482",755,3
1443,47,69,1972,7,Male,318 Ninth Lane,21.44,-158.18,"$17,175","$35,016","$54,455",732,3
801,82,69,1938,2,Female,2303 12th Lane,32.73,-101.95,"$14,989","$23,175","$1,626",723,5
655,49,66,1970,3,Female,211 Lexington Drive,41.44,-82.18,"$14,880","$30,340","$64,661",552,3
669,38,62,1981,9,Female,2182 Martin Luther King Street,44.69,-73.45,"$20,177","$41,141","$71,060",683,2
1726,67,65,1952,10,Female,3667 Washington Avenue,27.75,-82.64,"$34,974","$23,533","$23,132",687,1
444,24,68,1995,9,Female,549 Ocean Boulevard,40.84,-73.87,"$12,939","$26,382","$13,161",748,2
418,29,66,1990,7,Male,7333 George Street,33.56,-112.57,"$25,449","$51,891","$83,166",693,4
242,41,65,1978,6,Male,6389 El Camino Drive,42.19,-73.35,"$21,365","$43,560","$58,544",850,5
168,51,56,1968,7,Female,2920 11th Boulevard,30.27,-87.7,"$15,553","$31,713","$42,895",646,1
960,29,66,1990,8,Male,506 Washington Lane,33.83,-117.85,"$26,180","$53,376","$60,953",750,3
1911,58,75,1961,11,Female,3856 Valley Boulevard,37.08,-94.5,"$16,574","$33,793","$108,196",768,4
259,71,65,1948,5,Female,391 South Street,28.78,-81.27,"$22,585","$38,009","$20,529",689,3
300,40,64,1979,12,Male,69 Martin Luther King Street,41.36,-73.2,"$37,131","$75,711","$121,251",750,1
1967,55,74,1964,9,Male,3570 North Boulevard,33.64,-117.67,"$30,307","$61,793",$686,767,4
434,31,74,1988,10,Female,7808 Lincoln Drive,42.02,-93.62,"$26,190","$53,395","$73,370",785,3
1076,61,66,1958,8,Female,3987 11th Drive,35.05,-78.87,"$18,316","$37,342","$48,611",779,5
723,59,68,1960,5,Female,3179 Seventh Drive,29.76,-95.38,"$17,359","$35,397","$55,112",828,5
1398,52,66,1967,4,Male,304 Third Boulevard,40.85,-74.4,"$34,756","$70,862","$16,595",745,5
1464,63,61,1957,1,Female,99 Valley Stream Street,42.8,-73.92,"$30,839","$49,569","$58,019",682,2
1505,29,69,1990,11,Male,556 Fourth Street,38.04,-97.34,"$18,479","$37,677","$66,737",685,2
1130,50,65,1970,1,Female,801 Mountain View Street,47.3,-122.31,"$21,756","$44,355","$44,779",680,3
62,78,68,1941,11,Female,9911 Rose Street,41.13,-124.04,"$15,296","$22,290","$9,235",716,6
1623,32,73,1987,4,Female,8121 North Boulevard,39.11,-84.46,"$17,278","$35,227","$25,277",746,3
1416,73,65,1946,9,Female,8258 Jefferson Drive,43.03,-76.3,"$24,172","$48,750","$18,724",709,8
1998,65,67,1954,9,Male,10 Third Avenue,37.56,-122.37,$0,$645,$790,688,3
1299,40,70,1979,11,Female,2578 Park Boulevard,39.29,-85.76,"$18,295","$37,299","$31,923",723,2
303,94,66,1926,1,Male,93 Lafayette Boulevard,40.48,-104.9,"$27,185","$60,080","$1,807",690,6
1138,51,64,1968,3,Female,5334 11th Avenue,33.68,-86.39,"$20,542","$41,886","$107,734",768,3
1750,47,55,1973,2,Female,892 Elm Street,41.8,-87.87,"$34,681","$70,711","$100,226",741,2
1117,49,68,1970,4,Female,2350 Bayview Street,41.36,-97.97,"$13,582","$27,691","$24,480",687,2
1322,35,62,1984,5,Female,775 Essex Lane,39.67,-75.75,"$22,319","$45,508","$93,806",636,1
878,45,65,1974,3,Male,13 Lake Drive,40.03,-76.49,"$19,663","$40,093","$81,752",615,2
609,59,62,1961,2,Male,795 Tenth Street,32.91,-96.62,"$18,408","$37,536","$63,386",717,3
761,18,69,2001,3,Female,94 Lafayette Avenue,21.45,-158.01,"$27,576","$56,222","$63,846",726,4
1313,35,67,1985,1,Male,9853 Sussex Street,40.61,-79.83,"$14,798","$30,172","$39,959",653,2
1558,47,65,1973,2,Female,675 Little Creek Drive,40.64,-73.94,"$25,172","$51,330","$106,161",597,2
399,37,68,1982,5,Female,365 Ocean Lane,42.35,-71.85,"$31,514","$64,252","$92,973",802,2
325,45,57,1974,11,Male,7044 Plum Street,35.22,-92.38,"$19,589","$39,942","$52,441",709,4
689,65,62,1954,3,Female,440 Maple Drive,40.76,-74.23,"$18,012","$39,077","$14,019",709,1
1763,49,66,1970,6,Male,6593 North Avenue,44.96,-93.26,"$18,660","$38,039","$27,179",717,3
717,23,65,1996,8,Female,361 Fourth Street,28.04,-81.96,"$26,325","$53,675","$82,373",659,5
884,75,64,1945,2,Male,3095 Eighth Drive,42.97,-85.77,"$21,663","$42,812","$22,171",631,4
1701,56,67,1963,4,Male,942 Lincoln Lane,33.94,-118.24,"$11,393","$23,231","$48,624",726,3
117,20,71,2000,1,Male,58 Bayview Street,36.24,-90.04,"$14,824","$30,229","$43,239",595,3
126,63,65,1956,10,Male,5159 Wessex Avenue,34.72,-92.35,"$13,047","$26,600",$0,799,4
1051,32,71,1987,11,Female,13 Norfolk Avenue,41.7,-71.42,"$24,424","$49,800","$137,460",694,2
462,63,57,1956,9,Female,219 Ocean Avenue,40.62,-75.36,"$24,571","$50,696","$32,793",767,5
1454,30,64,1990,1,Male,7051 West Drive,33.79,-117.99,"$17,564","$35,813","$43,474",748,2
467,38,65,1981,9,Male,969 Lexington Lane,35.06,-85.25,"$21,988","$44,831","$20,906",705,3
1802,39,62,1980,11,Female,719 Third Lane,40.34,-74.44,"$29,088","$59,313","$102,360",802,2
1563,49,67,1970,8,Female,924 Spruce Street,33.96,-118.27,"$11,073","$22,583","$62,461",683,4
1235,18,65,2002,2,Male,283 Rose Lane,33.6,-117.66,"$30,564","$62,316","$146,487",813,1
587,20,62,1999,8,Male,5310 Hillside Avenue,40.64,-73.94,"$12,433","$25,350","$70,475",643,2
709,26,66,1993,9,Female,3114 East Street,42.92,-88.84,"$21,057","$42,931","$48,783",742,3
1036,19,68,2000,5,Male,5966 Hill Boulevard,40.1,-74.93,"$24,817","$50,602","$66,762",722,2
372,32,71,1988,1,Male,4725 North Street,41.66,-83.58,"$12,101","$24,668","$22,338",756,1
929,63,62,1956,4,Female,899 Grant Lane,40.15,-75.22,"$44,106","$56,102","$59,198",850,1
253,61,62,1959,1,Male,4110 Lafayette Boulevard,38.35,-81.63,"$21,705","$44,257","$110,587",664,2
1549,68,74,1952,1,Male,731 Martin Luther King Boulevard,29.76,-95.38,"$31,072","$63,355","$140,526",747,5
529,55,68,1964,8,Male,9604 West Boulevard,42.89,-70.87,"$22,448","$45,767","$41,791",721,4
1306,46,58,1973,5,Female,136 Tenth Boulevard,33.82,-117.91,"$16,252","$33,137","$40,559",706,2
1798,79,65,1940,4,Male,760 Tenth Avenue,40.69,-89.43,"$24,926","$37,898","$32,994",517,2
389,27,67,1992,7,Male,9517 Ninth Street,44.53,-73.15,"$26,033","$53,082","$106,945",689,3
1829,25,68,1995,2,Male,4920 Valley Stream Drive,33.34,-84.1,"$21,682","$44,204","$59,310",710,3
1392,24,61,1995,5,Male,5653 North Drive,33.62,-112.05,"$26,023","$53,061","$84,073",743,3
1949,28,67,1991,7,Female,993 Ninth Street,32.46,-86.44,"$21,796","$44,444","$130,382",706,1
1881,67,67,1952,9,Male,159 Mill Street,42.05,-83.38,"$22,321","$56,542","$9,097",733,6
1706,24,67,1995,4,Female,165 Plum Avenue,34.83,-89.17,"$13,161","$26,839","$70,077",805,2
848,51,69,1968,5,Male,166 River Drive,38.86,-76.6,"$33,529","$68,362","$96,182",711,2
1044,30,60,1989,6,Male,978 Wessex Avenue,36.44,-82.34,"$22,388","$45,649","$150,985",693,1
1112,34,66,1985,11,Female,5411 Madison Avenue,31.09,-97.71,"$14,665","$29,897","$27,736",760,6
802,35,67,1984,3,Female,3369 Wessex Avenue,38.74,-121.25,"$29,367","$59,872","$95,927",752,4
859,51,72,1968,4,Male,865 Wessex Lane,36.15,-85.5,"$15,955","$32,531","$78,193",631,4
441,41,64,1978,6,Female,608 Washington Drive,33.65,-84.86,"$22,613","$46,108","$64,994",635,1
879,54,66,1966,2,Male,938 Forest Street,25.92,-97.48,"$11,140","$22,714","$27,227",702,3
1437,77,65,1942,4,Female,456 Birch Lane,47.43,-122.92,"$19,640","$44,807","$13,730",751,4
1413,39,65,1980,5,Female,796 Sussex Avenue,39.03,-87.05,"$15,285","$31,170","$33,165",685,5
1710,33,69,1986,10,Female,928 Bayview Street,43.54,-89.46,"$19,635","$40,029",$0,787,3
1037,38,67,1981,9,Male,889 Forest Lane,29.67,-82.33,"$24,992","$50,957","$73,187",653,2
966,26,69,1993,4,Female,445 Fourth Lane,26.35,-98.11,"$11,763","$23,987","$39,071",630,1
107,50,70,1970,1,Male,1504 Lincoln Drive,34.29,-94.33,"$13,123","$26,758","$41,064",734,5
1247,69,71,1950,9,Female,6466 Ninth Drive,35.54,-118.91,"$21,654","$44,152","$90,526",700,5
700,21,68,1998,12,Female,649 Second Avenue,40.71,-73.99,"$91,487","$186,534","$233,746",590,1
1363,18,66,2002,2,Male,62715 Sixth Avenue,42.72,-78.83,"$24,121","$49,185","$92,484",690,2
10,30,66,1990,2,Male,835 George Drive,25.77,-80.2,"$28,871","$58,865","$94,134",727,2
1725,49,66,1970,9,Female,791 11th Boulevard,37.55,-77.46,"$20,917","$42,652","$133,935",729,6
1145,43,65,1977,1,Female,7512 South Boulevard,44.26,-88.39,"$36,825","$75,080","$35,268",747,3
864,56,69,1963,10,Female,7532 Park Boulevard,43.43,-116.32,"$19,198","$39,146","$72,957",766,3
